run_id,ontology_pair,ontology_pair_label,stage1_model,examples,direction,source_iri,source_label,target_iri,target_label,expected_subject,expected_object,relationship,surface_triage,review_priority,manual_direction_label,manual_direction_note
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,food preparation or serving related occupation holder,DASH diet,A food preparation or serving related occupation holder may follow a dash diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",food preparation or serving related occupation holder,"low-carbohydrate, high-protien, high fat diet",Concept 1 prepares food compatible with Concept 2.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,food preparation or serving related occupation holder,gluten free diet,Concept 1 prepares or serves Concept 2.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,food preparation or serving related occupation holder,halal diet,A food preparation or serving related occupation holder may follow a halal diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001002,food product,chef or head cook,food product,Chef or head cook prepares food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,chef or head cook,plant food product,Chef or head cook prepares plant food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,chef or head cook,fungus food product,Chef or head cook prepares fungus food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,chef or head cook,fish food product,Chef or head cook prepares the fish food product,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,chef or head cook,food material,Chef or head cook works with food material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,chef or head cook,vegetarian food material,Chef or head cook prepares vegetarian food material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,chef or head cook,animal food product,Chef creates dishes with animal food products.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,chef or head cook,clinically prescribed diet,Chef or head cook often creates a clinically prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000001,diet,chef or head cook,diet,A chef creates diet plans.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,chef or head cook,diet by nutritional composition,A chef prepares a diet by nutritional composition.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,chef or head cook,diet by food organism,Chef or head cook prepares diet by food organism.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,chef or head cook,vegan diet,Chef or head cook prepares vegan diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,chef or head cook,pescetarian diet,Chef or head cook follows a pescetarian diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,chef or head cook,non-pork diet,chef or head cook prepares non-pork diet,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,chef or head cook,DASH diet,Chef or head cook may recommend the dash diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",chef or head cook,"low-carbohydrate, high-protien, high fat diet","Chef or head cook may recommend low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,chef or head cook,gluten free diet,Chef or head cook prepares food for a gluten free diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,chef or head cook,halal diet,Chef or head cook follows a halal diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,cook,plant food product,A cook often prepares plant food products.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001184,algae material,cook,algae material,Cooks may use algae material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,cook,fish food product,Cook prepares fish food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,cook,food material,Cook prepares food material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,cook,vegetarian food material,Cook prepares vegetarian food material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,cook,animal food product,Cook prepares animal food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,cook,clinically prescribed diet,A cook follows a clinically prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000001,diet,cook,diet,A cook prepares food for a diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,cook,diet by nutritional composition,The cook prepares and implements a diet by nutritional composition.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,cook,diet by food organism,Cook prepares the diet by food organism.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,cook,vegan diet,A cook may prepare a vegan diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,cook,pescetarian diet,,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,cook,non-pork diet,,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",cook,"low-carbohydrate, high-protien, high fat diet","A cook can prepare a low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,cook,gluten free diet,A cook may prepare gluten free diet meals.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,cook,halal diet,Cook follows the halal diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,cook,rural diet,Cook prepares rural diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00001002,food product,"cook, institution or cafeteria",food product,,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,"cook, institution or cafeteria",plant food product,Cook prepares plant food product.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,"cook, institution or cafeteria",fungus food product,The cook prepares fungus food products.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,"cook, institution or cafeteria",fish food product,cook prepares fish food product,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00002403,food material,"cook, institution or cafeteria",food material,Cook uses food material.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,"cook, institution or cafeteria",vegetarian food material,cook prepares vegetarian food material,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/FOODON_03420116,organism material,"cook, institution or cafeteria",organism material,Cook uses organism material.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,"cook, institution or cafeteria",clinically prescribed diet,"cook, institution or cafeteria prepares clinically prescribed diet",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000001,diet,"cook, institution or cafeteria",diet,Cook prepares diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,"cook, institution or cafeteria",diet by nutritional composition,cook follows diet by nutritional composition,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,"cook, institution or cafeteria",prescribed diet,"Cook, institution or cafeteria provides prescribed diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,"cook, institution or cafeteria",diet by food organism,"Cook, institution or cafeteria provides diet by food organism.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,"cook, institution or cafeteria",vegan diet,"Cook, institution or cafeteria provides vegan diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,"cook, institution or cafeteria",pescetarian diet,Cook institution or cafeteria often provides a pescetarian diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,"cook, institution or cafeteria",ketogenic diet,A cook in an institution or cafeteria prepares meals for individuals following a ketogenic diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,"cook, institution or cafeteria",DASH diet,Cook is responsible for preparing meals that follow the dash diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","cook, institution or cafeteria","low-carbohydrate, high-protien, high fat diet","Cook, institution or cafeteria often prepares low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,"cook, institution or cafeteria",gluten free diet,"Cook, institution or cafeteria follows a gluten-free diet.",one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201200,"cook, institution or cafeteria",http://purl.obolibrary.org/obo/ONS_1000052,halal diet,"cook, institution or cafeteria",halal diet,cook serves halal diet,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001002,food product,"cook, restaurant",food product,Cook prepares food product.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,"cook, restaurant",plant food product,Cook prepares plant food product.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,"cook, restaurant",fish food product,Concept 1 cooks Concept 2.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00002403,food material,"cook, restaurant",food material,The cook uses food material.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,"cook, restaurant",vegetarian food material,Cook uses vegetarian food material.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,"cook, restaurant",clinically prescribed diet,Cook creates clinically prescribed diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000001,diet,"cook, restaurant",diet,Cook develops diet.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,"cook, restaurant",diet by nutritional composition,A cook in a restaurant may create dishes with specific diet by nutritional composition.,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,"cook, restaurant",prescribed diet,"Cook, restaurant prepares prescribed diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,"cook, restaurant",pescetarian diet,"cook, restaurant uses a pescetarian diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,"cook, restaurant",ketogenic diet,"Cook, restaurant uses a ketogenic diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35201400,"cook, restaurant",http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","cook, restaurant","low-carbohydrate, high-protien, high fat diet","A cook may prepare low-carbohydrate, high-protien and high fat diet meals for customers at a restaurant.",one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food or beverage serving worker,food product,,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,food or beverage serving worker,fish food product,A food or beverage serving worker serves fish food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,food or beverage serving worker,vegetarian food material,The food or beverage serving worker serves vegetarian food material.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,food or beverage serving worker,animal material,serves animal material,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,food or beverage serving worker,clinically prescribed diet,A food or beverage serving worker may serve food following a clinically prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000001,diet,food or beverage serving worker,diet,A food or beverage serving worker serves a diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,food or beverage serving worker,diet by nutritional composition,A food or beverage serving worker often recommends a diet by nutritional composition.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,food or beverage serving worker,prescribed diet,A food or beverage serving worker may help facilitate a prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,food or beverage serving worker,diet by food organism,A food or beverage serving worker serves a diet by food organism.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,food or beverage serving worker,vegan diet,food or beverage serving worker serves a vegan diet,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,food or beverage serving worker,pescetarian diet,food or beverage serving worker serves pescetarian diet,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,food or beverage serving worker,ketogenic diet,A food or beverage serving worker may recommend a ketogenic diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",food or beverage serving worker,"low-carbohydrate, high-protien, high fat diet","A food or beverage serving worker often recommends low-carbohydrate, high-protien, high fat diet options.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,food or beverage serving worker,halal diet,A food or beverage serving worker may serve halal diet food.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00001002,food product,bartender,food product,Bartender makes a food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,bartender,prescribed diet,Bartender recommends a prescribed diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,bartender,pescetarian diet,,one_or_both_labels_not_literal,priority_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,bartender,non-pork diet,A bartender serves drinks suitable for a non-pork diet.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",bartender,"low-carbohydrate, high-protien, high fat diet","Bartender may recommend low-carbohydrate, high-protien, high fat diet.",expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,waiter or waitress,food product,Waiter or waitress serves food product.,expected_subject_before_object,standard_review,,
OO_L_E0_D12,occo_ons,OccO–ONS,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,waiter or waitress,plant food product,A waiter or waitress often serves plant food products.,expected_subject_before_object,standard_review,,
