run_id,ontology_pair,stage1_model,examples,direction,source,source_label,target,target_label,pair_key,raw_parseable,raw_schema_conformant,decision_recoverable,record_recoverable,schema_conformant,state_consistent,decision,relationship,json_object_count,defects,raw_output,analysis_included
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000021,True,True,True,True,True,True,yes,food or beverage serving worker serves a vegan diet,1,,"{""related"": ""yes"", ""relationship"": ""food or beverage serving worker serves a vegan diet""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000026,False,False,True,True,True,True,yes,food or beverage serving worker serves pescetarian diet,2,code_fence | extra_text | repeated_json,"{""related"": ""yes"", ""relationship"": ""food or beverage serving worker serves pescetarian diet""}```json
{""related"": ""yes"", ""relationship"": ""food or beverage serving worker serves pescetarian diet""}```",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000036,True,True,True,True,True,True,yes,A food or beverage serving worker may recommend a ketogenic diet.,1,,"{""related"": ""yes"", ""relationship"": ""A food or beverage serving worker may recommend a ketogenic diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"A food or beverage serving worker often recommends low-carbohydrate, high-protien, high fat diet options.",1,,"{""related"": ""yes"", ""relationship"": ""A food or beverage serving worker often recommends low-carbohydrate, high-protien, high fat diet options.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,A food or beverage serving worker may serve halal diet food.,1,,"{""related"": ""yes"", ""relationship"": ""A food or beverage serving worker may serve halal diet food.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35300000,food or beverage serving worker,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_00001002,False,False,True,True,True,True,yes,Bartender makes a food product.,1,code_fence | extra_text,"```json
{
 ""related"": ""yes"",
	""relationship"": ""Bartender makes a food product.""
}
```",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/FOODON_00001046,False,False,True,True,True,True,no,,2,code_fence | extra_text | repeated_json,"{""related"": ""no"", ""relationship"": """"}````````````````

{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,Bartender recommends a prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""Bartender recommends a prescribed diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000026,False,False,True,False,False,False,yes,,2,code_fence | extra_text | repeated_json | ambiguous_relationship,"{""related"": ""yes"", ""relationship"": ""Bartender servers pescetarian diet options""}```json
{""related"": ""yes"", ""relationship"": ""Bartender serves pescetarian diet options""}```


I will be happy to help you as your assistant for your task of identifying the semantic relationship between the given concepts, determining whether Concept 1 (bartender) has",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,yes,A bartender serves drinks suitable for a non-pork diet.,1,,"{""related"": ""yes"", ""relationship"": ""A bartender serves drinks suitable for a non-pork diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35301100,bartender,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35301100||http://purl.obolibrary.org/obo/ONS_1000040,False,False,True,True,True,True,yes,"Bartender may recommend low-carbohydrate, high-protien, high fat diet.",1,code_fence | extra_text,"```json
{""related"": ""yes"", ""relationship"": ""Bartender may recommend low-carbohydrate, high-protien, high fat diet.""}
```",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,Waiter or waitress serves food product.,1,,"{""related"": ""yes"", ""relationship"": ""Waiter or waitress serves food product.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,A waiter or waitress often serves plant food products.,1,,"{""related"": ""yes"", ""relationship"": ""A waiter or waitress often serves plant food products.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,waiter or waitress serves food material,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress serves food material""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,The waiter or waitress advises on a client's diet.,1,,"{""related"": ""yes"", ""relationship"": ""The waiter or waitress advises on a client's diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,The waiter or waitress may recommend a prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""The waiter or waitress may recommend a prescribed diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000026,False,False,True,True,True,True,yes,waiter or waitress often serves pescetarian diet,1,code_fence | extra_text,"{""related"": ""yes"", ""relationship"": ""waiter or waitress often serves pescetarian diet""} ```",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000036,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,waiter or waitress provides food options that follow a halal diet.,1,,"{""related"": ""yes"", ""relationship"": ""waiter or waitress provides food options that follow a halal diet.""}",True
OO_L_E0_D12,occo_ons,Llama,without,1-2,http://purl.obolibrary.org/obo/OCCO_35303100,waiter or waitress,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,http://purl.obolibrary.org/obo/OCCO_35303100||http://purl.obolibrary.org/obo/ONS_1000066,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product handled by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""food product handled by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product handled by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product handled by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001046,False,False,True,True,True,True,yes,animal seafood product prepared by food preparation or serving related occupation holder.,1,code_fence | prompt_echo | extra_text,"```json
{""related"": ""yes"", ""relationship"": ""animal seafood product prepared by food preparation or serving related occupation holder.""}
```


### Concept 1:
concept: meal
parents: food or food product
childrens: breakfast meal; dinner meal; lunch meal
synonyms: repast
definitions: (none)
verbalized axioms: (none)


### Concept ",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,Fungus food product prepared by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""Fungus food product prepared by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,fish food product prepared or served by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""fish food product prepared or served by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material is used by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""food material is used by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material handled by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material handled by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_0000082,True,True,True,True,True,True,yes,clinically prescribed diet often requires expertise of food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""clinically prescribed diet often requires expertise of food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,diet consists of food prepared and served by food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""diet consists of food prepared and served by food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000005,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000007,True,True,True,True,True,True,yes,food preparation or serving related occupation holder develops prescribed diet.,1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder develops prescribed diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,yes,diet by food organism often involves food preparation or serving related occupation holder.,1,,"{""related"": ""yes"", ""relationship"": ""diet by food organism often involves food preparation or serving related occupation holder.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000021,True,True,True,True,True,True,yes,food preparation or serving related occupation holder serves vegan diet.,1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder serves vegan diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000037,True,True,True,True,True,True,yes,food preparation or serving related occupation holder implements dash diet.,1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder implements dash diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000043,True,True,True,True,True,True,yes,food preparation or serving related occupation holder follows or recommends gluten free diet.,1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder follows or recommends gluten free diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35000000,food preparation or serving related occupation holder,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35000000||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,food preparation or serving related occupation holder follows halal diet guidelines.,1,,"{""related"": ""yes"", ""relationship"": ""food preparation or serving related occupation holder follows halal diet guidelines.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001002,food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001002,True,True,True,True,True,True,yes,food product prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""food product prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,plant food product often prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""plant food product often prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001143,fungus food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001143,True,True,True,True,True,True,yes,fungus food product prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""fungus food product prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,Chef or head cook prepares fish food product.,1,,"{""related"": ""yes"", ""relationship"": ""Chef or head cook prepares fish food product.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material prepared or cooked by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""food material prepared or cooked by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00003194,True,True,True,True,True,True,yes,vegetarian food material is typically prepared or cooked by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""vegetarian food material is typically prepared or cooked by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00004242,True,True,True,True,True,True,yes,animal food product prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""animal food product prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_0000082,True,True,True,True,True,True,yes,clinically prescribed diet managed by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""clinically prescribed diet managed by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000001,diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000001,True,True,True,True,True,True,yes,diet prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""diet prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000005,True,True,True,True,True,True,yes,chef or head cook recommends diet by nutritional composition.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook recommends diet by nutritional composition.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000019,True,True,True,True,True,True,yes,diet by food organism influenced by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""diet by food organism influenced by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000021,True,True,True,True,True,True,yes,chef or head cook prepares vegan diet.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook prepares vegan diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000026,True,True,True,True,True,True,yes,pescetarian diet prepared by chef or head cook.,1,,"{""related"": ""yes"", ""relationship"": ""pescetarian diet prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000028,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000037,True,True,True,True,True,True,yes,chef or head cook may recommend dash diet.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook may recommend dash diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet",http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000040,True,True,True,True,True,True,yes,"low-carbohydrate, high-protien, high fat diet prepared by chef or head cook.",1,,"{""related"": ""yes"", ""relationship"": ""low-carbohydrate, high-protien, high fat diet prepared by chef or head cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000043,True,True,True,True,True,True,yes,chef or head cook often prepares meals for gluten free diet.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook often prepares meals for gluten free diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35101100,chef or head cook,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000052,True,True,True,True,True,True,yes,chef or head cook follows halal diet.,1,,"{""related"": ""yes"", ""relationship"": ""chef or head cook follows halal diet.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001015,True,True,True,True,True,True,yes,cook prepares plant food product.,1,,"{""related"": ""yes"", ""relationship"": ""cook prepares plant food product.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001184,algae material,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001184,True,True,True,True,True,True,no,,1,,"{""related"": ""no"", ""relationship"": """"}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001248,True,True,True,True,True,True,yes,fish food product prepared by cook.,1,,"{""related"": ""yes"", ""relationship"": ""fish food product prepared by cook.""}",True
OO_L_E0_D21,occo_ons,Llama,without,2-1,http://purl.obolibrary.org/obo/OCCO_35201000,cook,http://purl.obolibrary.org/obo/FOODON_00002403,food material,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00002403,True,True,True,True,True,True,yes,food material processed by cook.,1,,"{""related"": ""yes"", ""relationship"": ""food material processed by cook.""}",True
